	0|1494340327.866213|1494340328.866213
100|0x97a0|1494340328.049763000
100|0x97a1|1494340328.052547000
100|0x97a2|1494340328.094942000
100|0x060a|1494340328.114373000
100|0x060b|1494340328.121468000
200|0x5bc4|1494340328.466349000
200|0x5bc5|1494340328.495832000
200|0x5bc6|1494340328.495841000
200|0x5bc7|1494340328.496470000
200|0x5bc8|1494340328.496477000
200|0x5bc9|1494340328.497105000
200|0x5bca|1494340328.497112000
200|0x5bcb|1494340328.497716000
200|0x5bcc|1494340328.497723000
200|0x5bcd|1494340328.498291000
200|0x5bce|1494340328.498298000
200|0x5bcf|1494340328.498861000
200|0x5bd0|1494340328.498868000
200|0x5bd1|1494340328.499378000
200|0x5bd2|1494340328.499383000
200|0x5bd3|1494340328.499913000
200|0x5bd4|1494340328.499918000
200|0x5bd5|1494340328.500436000
200|0x5bd6|1494340328.500441000
200|0x5bd7|1494340328.500967000
200|0x5bd8|1494340328.500971000
200|0x5bd9|1494340328.501478000
200|0x5bda|1494340328.501483000
200|0x5bdb|1494340328.502028000
200|0x5bdc|1494340328.502033000
200|0x5bdd|1494340328.502525000
200|0x5bde|1494340328.502529000
200|0x5bdf|1494340328.503011000
200|0x5be0|1494340328.503015000
200|0x5be1|1494340328.503462000
200|0x5be2|1494340328.503467000
200|0x5be3|1494340328.503906000
200|0x5be4|1494340328.503910000
200|0x5be5|1494340328.504359000
200|0x5be6|1494340328.504364000
200|0x5be7|1494340328.504816000
200|0x5be8|1494340328.504822000
200|0x5be9|1494340328.505244000
200|0x5bea|1494340328.505248000
200|0x5beb|1494340328.505679000
200|0x5bec|1494340328.505684000
200|0x5bed|1494340328.506114000
200|0x5bee|1494340328.506118000
200|0x5bef|1494340328.506543000
200|0x5bf0|1494340328.506547000
200|0x5bf1|1494340328.506964000
200|0x5bf2|1494340328.506969000
200|0x5bf3|1494340328.507416000
200|0x5bf4|1494340328.507420000
200|0x5bf5|1494340328.507885000
200|0x5bf6|1494340328.507890000
200|0x5bf7|1494340328.508320000
200|0x5bf8|1494340328.508355000
200|0x5bf9|1494340328.508758000
200|0x5bfa|1494340328.508762000
200|0x5bfb|1494340328.509195000
200|0x5bfc|1494340328.509200000
200|0x5bfd|1494340328.509621000
200|0x5bfe|1494340328.509625000
200|0x5bff|1494340328.510042000
200|0x5c00|1494340328.510047000
200|0x5c01|1494340328.510478000
200|0x5c02|1494340328.510482000
200|0x5c03|1494340328.510902000
200|0x5c04|1494340328.510907000
200|0x5c05|1494340328.511349000
200|0x5c06|1494340328.511353000
200|0x5c07|1494340328.511781000
200|0x5c08|1494340328.511786000
200|0x5c09|1494340328.512214000
200|0x5c0a|1494340328.512219000
200|0x5c0b|1494340328.512666000
200|0x5c0c|1494340328.512671000
200|0x5c0d|1494340328.513096000
200|0x5c0e|1494340328.513100000
200|0x5c0f|1494340328.513526000
200|0x5c10|1494340328.513530000
200|0x5c11|1494340328.513959000
200|0x5c12|1494340328.513964000
200|0x5c13|1494340328.514391000
200|0x5c14|1494340328.514396000
200|0x5c15|1494340328.514814000
200|0x5c16|1494340328.514818000
200|0x5c17|1494340328.515244000
200|0x5c18|1494340328.515248000
200|0x5c19|1494340328.515670000
200|0x5c1a|1494340328.515675000
200|0x5c1b|1494340328.516106000
200|0x5c1c|1494340328.516111000
200|0x5c1d|1494340328.516565000
200|0x5c1e|1494340328.516570000
200|0x5c1f|1494340328.516975000
200|0x5c20|1494340328.516980000
200|0x5c21|1494340328.517406000
200|0x5c22|1494340328.517410000
200|0x5c23|1494340328.517825000
200|0x5c24|1494340328.517830000
200|0x5c25|1494340328.518249000
200|0x5c26|1494340328.518254000
200|0x5c27|1494340328.518683000
200|0x5c28|1494340328.518687000
200|0x5c29|1494340328.519148000
200|0x5c2a|1494340328.519152000
200|0x5c2b|1494340328.519587000
200|0x5c2c|1494340328.519593000
200|0x5c2d|1494340328.520016000
200|0x5c2e|1494340328.520020000
200|0x5c2f|1494340328.520456000
200|0x5c30|1494340328.520460000
200|0x5c31|1494340328.520917000
200|0x5c32|1494340328.520921000
200|0x5c33|1494340328.521352000
200|0x5c34|1494340328.521356000
200|0x5c35|1494340328.521761000
100|0x060c|1494340328.643110000
100|0x060d|1494340328.671583000
100|0x060e|1494340328.671594000
100|0x060f|1494340328.672251000
100|0x0610|1494340328.672258000
100|0x0611|1494340328.672922000
100|0x0612|1494340328.672929000
100|0x0613|1494340328.673690000
100|0x0614|1494340328.673697000
100|0x0615|1494340328.674298000
100|0x0616|1494340328.674305000
100|0x0617|1494340328.674892000
100|0x0618|1494340328.674899000
100|0x0619|1494340328.675521000
100|0x061a|1494340328.675525000
100|0x061b|1494340328.676184000
100|0x061c|1494340328.676189000
100|0x061d|1494340328.676781000
100|0x061e|1494340328.676785000
100|0x061f|1494340328.677376000
100|0x0620|1494340328.677380000
100|0x0621|1494340328.677922000
100|0x0622|1494340328.677927000
100|0x0623|1494340328.678522000
100|0x0624|1494340328.678526000
100|0x0625|1494340328.679077000
100|0x0626|1494340328.679082000
100|0x0627|1494340328.679520000
100|0x0628|1494340328.679525000
100|0x0629|1494340328.679981000
100|0x062a|1494340328.679986000
100|0x062b|1494340328.680403000
100|0x062c|1494340328.680409000
100|0x062d|1494340328.680854000
100|0x062e|1494340328.680858000
100|0x062f|1494340328.681335000
100|0x0630|1494340328.681340000
100|0x0631|1494340328.681803000
100|0x0632|1494340328.681808000
100|0x0633|1494340328.682262000
100|0x0634|1494340328.682267000
100|0x0635|1494340328.682713000
100|0x0636|1494340328.682717000
100|0x0637|1494340328.683145000
100|0x0638|1494340328.683150000
100|0x0639|1494340328.683583000
100|0x063a|1494340328.683589000
100|0x063b|1494340328.683991000
100|0x063c|1494340328.683996000
100|0x063d|1494340328.684428000
100|0x063e|1494340328.684432000
100|0x063f|1494340328.684835000
100|0x0640|1494340328.684840000
100|0x0641|1494340328.685261000
100|0x0642|1494340328.685265000
100|0x0643|1494340328.685665000
100|0x0644|1494340328.685670000
100|0x0645|1494340328.686072000
100|0x0646|1494340328.686076000
100|0x0647|1494340328.686495000
100|0x0648|1494340328.686500000
100|0x0649|1494340328.686931000
100|0x064a|1494340328.686936000
100|0x064b|1494340328.687386000
100|0x064c|1494340328.687390000
100|0x064d|1494340328.687834000
100|0x064e|1494340328.687839000
100|0x064f|1494340328.688263000
100|0x0650|1494340328.688268000
100|0x0651|1494340328.688709000
100|0x0652|1494340328.688714000
100|0x0653|1494340328.689161000
100|0x0654|1494340328.689190000
100|0x0655|1494340328.689590000
100|0x0656|1494340328.689594000
100|0x0657|1494340328.690023000
100|0x0658|1494340328.690027000
100|0x0659|1494340328.690446000
100|0x065a|1494340328.690451000
100|0x065b|1494340328.690860000
100|0x065c|1494340328.690865000
100|0x065d|1494340328.691284000
100|0x065e|1494340328.691289000
100|0x065f|1494340328.691711000
100|0x0660|1494340328.691717000
100|0x0661|1494340328.692149000
100|0x0662|1494340328.692152000
100|0x0663|1494340328.692560000
100|0x0664|1494340328.692563000
100|0x0665|1494340328.692984000
100|0x0666|1494340328.692986000
100|0x0667|1494340328.693423000
100|0x0668|1494340328.693427000
100|0x0669|1494340328.693841000
100|0x066a|1494340328.693845000
100|0x066b|1494340328.694286000
100|0x066c|1494340328.694290000
100|0x066d|1494340328.694727000
100|0x066e|1494340328.694732000
100|0x066f|1494340328.695134000
100|0x0670|1494340328.695139000
100|0x0671|1494340328.695544000
100|0x0672|1494340328.695549000
100|0x0673|1494340328.695963000
100|0x0674|1494340328.695968000
100|0x0675|1494340328.696365000
100|0x0676|1494340328.696369000
100|0x0677|1494340328.696791000
100|0x0678|1494340328.696796000
100|0x0679|1494340328.697253000
100|0x067a|1494340328.697258000
100|0x067b|1494340328.697656000
100|0x067c|1494340328.697660000
100|0x067d|1494340328.698062000
	1|1494340328.99064|1494340329.99064
200|0x5c36|1494340328.990640000
200|0x5c37|1494340328.990649000
200|0x5c38|1494340328.991350000
200|0x5c39|1494340328.991453000
200|0x5c3a|1494340328.991878000
200|0x5c3b|1494340328.991989000
200|0x5c3c|1494340328.992508000
200|0x5c3d|1494340328.992513000
200|0x5c3e|1494340328.993012000
200|0x5c3f|1494340328.993042000
